sub,hz,nobjects,ntargets,cuedur,gapdur,soa,min_gapOnset,max_gapOnset,postProbeDuration,block,trial,gapOnset,probeType,error,badkey,rt
aes,75,8,4,60,0,3,60,180,60,2,37,82,2,0,0,463
aes,75,8,4,60,0,96,60,180,60,2,38,175,1,0,0,302
aes,75,8,4,60,0,0,60,180,60,2,39,168,2,0,0,462
aes,75,8,4,60,0,3,60,180,60,2,40,72,2,0,0,542
aes,75,8,4,60,0,0,60,180,60,2,41,63,1,0,0,462
aes,75,8,4,60,0,6,60,180,60,2,42,99,2,0,0,502
aes,75,8,4,60,0,0,60,180,60,2,43,120,1,0,0,342
aes,75,8,4,60,0,6,60,180,60,2,44,96,1,0,0,462
aes,75,8,4,60,0,3,60,180,60,2,45,170,2,0,0,542
aes,75,8,4,60,0,3,60,180,60,2,46,173,1,0,0,382
aes,75,8,4,60,0,3,60,180,60,2,47,159,2,0,0,582
aes,75,8,4,60,0,0,60,180,60,2,48,88,1,0,0,382
aes,75,8,4,60,10,6,60,180,60,1,1,104,1,0,0,502
aes,75,8,4,60,10,0,60,180,60,1,2,74,2,0,0,743
aes,75,8,4,60,10,0,60,180,60,1,3,139,1,0,0,462
aes,75,8,4,60,10,3,60,180,60,1,4,168,1,0,0,462
aes,75,8,4,60,10,0,60,180,60,1,5,113,2,0,0,542
aes,75,8,4,60,10,3,60,180,60,1,6,88,1,0,0,462
aes,75,8,4,60,10,3,60,180,60,1,7,161,2,0,0,462
aes,75,8,4,60,10,96,60,180,60,1,8,93,1,0,0,462
aes,75,8,4,60,10,96,60,180,60,1,9,69,2,0,0,542
aes,75,8,4,60,10,96,60,180,60,1,10,143,2,0,0,583
aes,75,8,4,60,10,3,60,180,60,1,11,106,2,0,0,703
aes,75,8,4,60,10,6,60,180,60,1,12,87,2,0,0,422
aes,75,8,4,60,10,96,60,180,60,1,13,70,1,0,0,422
aes,75,8,4,60,10,6,60,180,60,1,14,123,2,0,0,582
aes,75,8,4,60,10,6,60,180,60,1,15,121,1,0,0,542
aes,75,8,4,60,10,0,60,180,60,1,16,166,1,0,0,502
aes,75,8,4,60,10,0,60,180,60,2,1,175,2,0,0,542
aes,75,8,4,60,10,3,60,180,60,2,2,114,2,0,0,502
aes,75,8,4,60,10,3,60,180,60,2,3,157,1,0,0,422
aes,75,8,4,60,10,3,60,180,60,2,4,156,2,0,0,502
aes,75,8,4,60,10,3,60,180,60,2,5,154,1,0,0,502
aes,75,8,4,60,10,3,60,180,60,2,6,177,2,0,0,582
aes,75,8,4,60,10,6,60,180,60,2,7,109,1,0,0,542
aes,75,8,4,60,10,0,60,180,60,2,8,134,1,0,0,382
aes,75,8,4,60,10,96,60,180,60,2,9,74,1,0,0,502
aes,75,8,4,60,10,3,60,180,60,2,10,158,1,0,0,542
aes,75,8,4,60,10,0,60,180,60,2,11,173,1,0,0,542
aes,75,8,4,60,10,96,60,180,60,2,12,72,2,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,13,160,2,0,0,543
aes,75,8,4,60,10,96,60,180,60,2,14,107,1,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,15,180,1,1,0,582
aes,75,8,4,60,10,3,60,180,60,2,16,180,1,0,0,462
aes,75,8,4,60,10,0,60,180,60,2,17,180,1,0,0,542
aes,75,8,4,60,10,3,60,180,60,2,18,150,2,1,0,462
aes,75,8,4,60,10,6,60,180,60,2,19,93,2,0,0,462
aes,75,8,4,60,10,96,60,180,60,2,20,114,1,0,0,542
aes,75,8,4,60,10,0,60,180,60,2,21,136,2,0,0,742
aes,75,8,4,60,10,3,60,180,60,2,22,150,2,0,0,663
aes,75,8,4,60,10,0,60,180,60,2,23,121,2,0,0,462
aes,75,8,4,60,10,0,60,180,60,2,24,163,1,0,0,382
aes,75,8,4,60,10,96,60,180,60,2,25,131,1,0,0,422
aes,75,8,4,60,10,0,60,180,60,2,26,139,1,1,0,413
aes,75,8,4,60,10,0,60,180,60,2,27,73,2,0,0,582
aes,75,8,4,60,10,96,60,180,60,2,28,77,2,0,0,502
aes,75,8,4,60,10,96,60,180,60,2,29,79,1,0,0,422
aes,75,8,4,60,10,96,60,180,60,2,30,175,2,0,0,542
aes,75,8,4,60,10,6,60,180,60,2,31,99,1,0,0,502
aes,75,8,4,60,10,0,60,180,60,2,32,164,2,0,0,783
aes,75,8,4,60,10,0,60,180,60,2,33,169,1,0,0,582
aes,75,8,4,60,10,6,60,180,60,2,34,82,2,0,0,542
aes,75,8,4,60,10,0,60,180,60,2,35,64,2,1,0,622
aes,75,8,4,60,10,6,60,180,60,2,36,145,1,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,37,101,1,1,0,862
aes,75,8,4,60,10,96,60,180,60,2,38,137,2,0,0,622
aes,75,8,4,60,10,6,60,180,60,2,39,63,2,0,0,582
aes,75,8,4,60,10,0,60,180,60,2,40,120,1,0,0,582
aes,75,8,4,60,10,6,60,180,60,2,41,126,1,0,0,583
aes,75,8,4,60,10,6,60,180,60,2,42,163,1,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,43,126,2,0,0,502
aes,75,8,4,60,10,0,60,180,60,2,44,108,2,0,0,542
aes,75,8,4,60,10,3,60,180,60,2,45,84,1,1,0,503
aes,75,8,4,60,10,3,60,180,60,2,46,129,1,0,0,422
aes,75,8,4,60,10,6,60,180,60,2,47,173,2,0,0,622
aes,75,8,4,60,10,0,60,180,60,2,48,125,2,0,0,623
aes,75,8,4,60,10,3,60,180,60,2,49,134,1,0,0,622
aes,75,8,4,60,10,0,60,180,60,2,50,107,2,1,0,542
aes,75,8,4,60,10,3,60,180,60,2,51,81,2,0,0,462
aes,75,8,4,60,10,0,60,180,60,2,52,100,1,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,53,164,2,0,0,502
aes,75,8,4,60,10,0,60,180,60,2,54,122,2,0,0,542
aes,75,8,4,60,10,6,60,180,60,2,55,110,1,0,0,542
aes,75,8,4,60,10,96,60,180,60,2,56,67,1,0,0,502
aes,75,8,4,60,10,3,60,180,60,2,57,119,2,1,0,422
aes,75,8,4,60,10,96,60,180,60,2,58,104,2,0,0,543
aes,75,8,4,60,10,3,60,180,60,2,59,123,2,0,0,502
aes,75,8,4,60,10,0,60,180,60,2,60,167,2,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,61,173,2,0,0,622
aes,75,8,4,60,10,0,60,180,60,2,62,90,2,0,0,542
aes,75,8,4,60,10,96,60,180,60,2,63,171,1,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,64,79,2,0,0,463
aes,75,8,4,60,10,0,60,180,60,2,65,66,1,0,0,623
aes,75,8,4,60,10,96,60,180,60,2,66,124,1,1,0,462
aes,75,8,4,60,10,0,60,180,60,2,67,67,1,0,0,502
aes,75,8,4,60,10,6,60,180,60,2,68,106,1,0,0,462
aes,75,8,4,60,10,3,60,180,60,2,69,112,2,0,0,422
aes,75,8,4,60,10,3,60,180,60,2,70,180,1,0,0,662
aes,75,8,4,60,10,0,60,180,60,2,71,96,2,0,0,502
aes,75,8,4,60,10,3,60,180,60,2,72,162,2,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,73,147,2,0,0,582
aes,75,8,4,60,10,96,60,180,60,2,74,133,2,0,0,502
aes,75,8,4,60,10,6,60,180,60,2,75,157,2,0,0,622
aes,75,8,4,60,10,96,60,180,60,2,76,102,2,0,0,462
aes,75,8,4,60,10,3,60,180,60,2,77,167,1,0,0,502
aes,75,8,4,60,10,96,60,180,60,2,78,113,1,0,0,462
aes,75,8,4,60,10,0,60,180,60,2,79,140,1,1,0,542
aes,75,8,4,60,10,96,60,180,60,2,80,109,2,0,0,502
aes,75,8,4,60,10,6,60,180,60,2,81,152,1,0,0,382
aes,75,8,4,60,10,3,60,180,60,2,82,112,2,0,0,462
aes,75,8,4,60,10,96,60,180,60,2,83,116,1,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,84,115,1,0,0,422
aes,75,8,4,60,10,96,60,180,60,2,85,93,1,0,0,462
aes,75,8,4,60,10,3,60,180,60,2,86,124,1,0,0,382
aes,75,8,4,60,10,6,60,180,60,2,87,136,2,0,0,502
aes,75,8,4,60,10,96,60,180,60,2,88,179,2,0,0,462
aes,75,8,4,60,10,96,60,180,60,2,89,176,2,1,0,502
aes,75,8,4,60,10,3,60,180,60,2,90,148,2,0,0,543
aes,75,8,4,60,10,0,60,180,60,2,91,115,1,0,0,542
aes,75,8,4,60,10,6,60,180,60,2,92,87,2,0,0,502
aes,75,8,4,60,10,6,60,180,60,2,93,61,2,0,0,462
aes,75,8,4,60,10,6,60,180,60,2,94,98,1,0,0,382
aes,75,8,4,60,10,96,60,180,60,2,95,84,1,0,0,422
aes,75,8,4,60,10,6,60,180,60,2,96,164,2,0,0,503
aes,75,8,4,60,10,96,60,180,60,2,97,103,2,0,0,422
aes,75,8,4,60,10,0,60,180,60,2,98,118,2,0,0,502
aes,75,8,4,60,10,3,60,180,60,2,99,103,2,0,0,463
aes,75,8,4,60,10,6,60,180,60,2,100,94,1,0,0,462
aes,75,8,4,60,10,3,60,180,60,2,101,144,1,0,0,423
aes,75,8,4,60,10,3,60,180,60,2,102,69,2,0,0,462
aes,75,8,4,60,10,0,60,180,60,2,103,64,1,0,0,382
aes,75,8,4,60,10,0,60,180,60,2,104,105,1,1,0,462
aes,75,8,4,60,10,3,60,180,60,2,105,146,1,0,0,382
aes,75,8,4,60,10,96,60,180,60,2,106,123,1,0,0,382
aes,75,8,4,60,10,6,60,180,60,2,107,129,1,0,0,382
aes,75,8,4,60,10,0,60,180,60,2,108,65,2,0,0,422
aes,75,8,4,60,10,96,60,180,60,2,109,169,2,0,0,462
aes,75,8,4,60,10,3,60,180,60,2,110,148,2,0,0,622
aes,75,8,4,60,10,96,60,180,60,2,111,71,2,1,0,422
aes,75,8,4,60,10,96,60,180,60,2,112,61,1,0,0,382
aes,75,8,4,60,10,3,60,180,60,2,113,63,1,0,0,462
aes,75,8,4,60,10,96,60,180,60,2,114,82,2,1,0,462
aes,75,8,4,60,10,96,60,180,60,2,115,69,2,0,0,422
aes,75,8,4,60,10,6,60,180,60,2,116,148,1,0,0,382
aes,75,8,4,60,10,3,60,180,60,2,117,153,1,0,0,382
aes,75,8,4,60,10,3,60,180,60,2,118,91,1,0,0,462
aes,75,8,4,60,10,96,60,180,60,2,119,163,1,0,0,502
aes,75,8,4,60,10,0,60,180,60,2,120,64,1,0,0,462
aes,75,8,3,60,10,3,60,180,60,1,1,151,1,0,0,462
aes,75,8,3,60,10,96,60,180,60,1,2,158,1,0,0,462
aes,75,8,3,60,10,0,60,180,60,1,3,122,1,0,0,502
aes,75,8,3,60,10,96,60,180,60,1,4,178,2,0,0,543
aes,75,8,3,60,10,96,60,180,60,1,5,151,1,0,0,382
aes,75,8,3,60,10,3,60,180,60,1,6,86,2,1,0,543
aes,75,8,3,60,10,6,60,180,60,1,7,125,2,1,0,583
aes,75,8,3,60,10,3,60,180,60,1,8,115,2,0,0,462
aes,75,8,3,60,10,0,60,180,60,1,9,95,1,0,0,382
aes,75,8,3,60,10,3,60,180,60,1,10,151,1,0,0,422
aes,75,8,3,60,10,96,60,180,60,1,11,160,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,1,12,116,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,1,13,76,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,1,14,130,2,0,0,462
aes,75,8,3,60,10,0,60,180,60,1,15,176,2,0,0,502
aes,75,8,3,60,10,0,60,180,60,1,16,80,2,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,1,72,1,0,0,502
aes,75,8,3,60,10,3,60,180,60,2,2,95,2,0,0,382
aes,75,8,3,60,10,96,60,180,60,2,3,147,1,0,0,382
aes,75,8,3,60,10,0,60,180,60,2,4,174,2,0,0,502
aes,75,8,3,60,10,0,60,180,60,2,5,137,2,1,0,823
aes,75,8,3,60,10,0,60,180,60,2,6,74,2,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,7,113,1,0,0,342
aes,75,8,3,60,10,96,60,180,60,2,8,78,2,0,0,422
aes,75,8,3,60,10,96,60,180,60,2,9,152,2,1,0,382
aes,75,8,3,60,10,96,60,180,60,2,10,145,1,0,0,462
aes,75,8,3,60,10,96,60,180,60,2,11,82,1,0,0,382
aes,75,8,3,60,10,0,60,180,60,2,12,165,2,0,0,542
aes,75,8,3,60,10,96,60,180,60,2,13,156,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,14,163,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,15,141,2,0,0,463
aes,75,8,3,60,10,96,60,180,60,2,16,138,2,0,0,462
aes,75,8,3,60,10,96,60,180,60,2,17,175,2,0,0,542
aes,75,8,3,60,10,0,60,180,60,2,18,179,2,1,0,703
aes,75,8,3,60,10,96,60,180,60,2,19,170,1,0,0,502
aes,75,8,3,60,10,3,60,180,60,2,20,129,2,0,0,462
aes,75,8,3,60,10,0,60,180,60,2,21,121,2,1,0,662
aes,75,8,3,60,10,96,60,180,60,2,22,71,2,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,23,81,1,0,0,502
aes,75,8,3,60,10,96,60,180,60,2,24,123,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,25,87,1,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,26,127,1,0,0,462
aes,75,8,3,60,10,96,60,180,60,2,27,151,2,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,28,115,1,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,29,74,1,0,0,382
aes,75,8,3,60,10,3,60,180,60,2,30,62,2,0,0,542
aes,75,8,3,60,10,6,60,180,60,2,31,127,2,0,0,502
aes,75,8,3,60,10,0,60,180,60,2,32,145,1,0,0,382
aes,75,8,3,60,10,6,60,180,60,2,33,155,1,0,0,382
aes,75,8,3,60,10,6,60,180,60,2,34,180,1,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,35,61,2,0,0,502
aes,75,8,3,60,10,96,60,180,60,2,36,67,1,0,0,422
aes,75,8,3,60,10,0,60,180,60,2,37,119,1,0,0,462
aes,75,8,3,60,10,96,60,180,60,2,38,139,2,0,0,542
aes,75,8,3,60,10,96,60,180,60,2,39,149,2,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,40,148,2,0,0,462
aes,75,8,3,60,10,96,60,180,60,2,41,110,1,0,0,422
aes,75,8,3,60,10,3,60,180,60,2,42,178,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,43,69,2,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,44,115,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,45,136,1,0,0,382
aes,75,8,3,60,10,6,60,180,60,2,46,69,1,0,0,422
aes,75,8,3,60,10,0,60,180,60,2,47,107,1,0,0,502
aes,75,8,3,60,10,3,60,180,60,2,48,87,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,49,90,1,0,0,382
aes,75,8,3,60,10,0,60,180,60,2,50,164,2,0,0,502
aes,75,8,3,60,10,96,60,180,60,2,51,130,1,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,52,120,2,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,53,111,2,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,54,179,1,1,1,422
aes,75,8,3,60,10,0,60,180,60,2,55,121,2,0,0,422
aes,75,8,3,60,10,96,60,180,60,2,56,83,1,1,0,423
aes,75,8,3,60,10,0,60,180,60,2,57,153,1,0,0,502
aes,75,8,3,60,10,96,60,180,60,2,58,114,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,59,132,2,0,0,462
aes,75,8,3,60,10,0,60,180,60,2,60,118,1,0,0,462
aes,75,8,3,60,10,96,60,180,60,2,61,174,1,0,0,422
aes,75,8,3,60,10,96,60,180,60,2,62,137,1,0,0,462
aes,75,8,3,60,10,0,60,180,60,2,63,124,1,0,0,422
aes,75,8,3,60,10,96,60,180,60,2,64,69,1,0,0,462
aes,75,8,3,60,10,0,60,180,60,2,65,165,1,0,0,382
aes,75,8,3,60,10,3,60,180,60,2,66,88,2,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,67,70,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,68,154,2,0,0,502
aes,75,8,3,60,10,0,60,180,60,2,69,76,2,1,0,542
aes,75,8,3,60,10,6,60,180,60,2,70,119,1,0,0,422
aes,75,8,3,60,10,96,60,180,60,2,71,100,2,0,0,502
aes,75,8,3,60,10,0,60,180,60,2,72,150,1,0,0,502
aes,75,8,3,60,10,3,60,180,60,2,73,111,1,0,0,422
aes,75,8,3,60,10,3,60,180,60,2,74,63,1,0,0,422
aes,75,8,3,60,10,96,60,180,60,2,75,145,1,0,0,502
aes,75,8,3,60,10,96,60,180,60,2,76,156,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,77,67,2,0,0,542
aes,75,8,3,60,10,3,60,180,60,2,78,108,2,0,0,503
aes,75,8,3,60,10,0,60,180,60,2,79,141,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,80,158,2,1,0,422
aes,75,8,3,60,10,3,60,180,60,2,81,97,2,0,0,422
aes,75,8,3,60,10,3,60,180,60,2,82,158,1,1,0,422
aes,75,8,3,60,10,0,60,180,60,2,83,78,2,1,0,462
aes,75,8,3,60,10,0,60,180,60,2,84,123,2,0,0,462
aes,75,8,3,60,10,6,60,180,60,2,85,61,2,0,0,542
aes,75,8,3,60,10,6,60,180,60,2,86,105,2,0,0,342
aes,75,8,3,60,10,96,60,180,60,2,87,77,2,0,0,582
aes,75,8,3,60,10,0,60,180,60,2,88,114,1,0,0,462
aes,75,8,3,60,10,0,60,180,60,2,89,157,1,0,0,422
aes,75,8,3,60,10,0,60,180,60,2,90,102,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,91,125,1,0,0,422
aes,75,8,3,60,10,0,60,180,60,2,92,63,1,0,0,422
aes,75,8,3,60,10,3,60,180,60,2,93,75,2,0,0,422
aes,75,8,3,60,10,3,60,180,60,2,94,155,1,0,0,422
aes,75,8,3,60,10,3,60,180,60,2,95,101,2,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,96,121,2,0,0,382
aes,75,8,3,60,10,3,60,180,60,2,97,126,2,0,0,382
aes,75,8,3,60,10,3,60,180,60,2,98,61,2,0,0,663
aes,75,8,3,60,10,96,60,180,60,2,99,177,2,0,0,542
aes,75,8,3,60,10,96,60,180,60,2,100,137,1,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,101,131,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,102,131,1,0,0,422
aes,75,8,3,60,10,3,60,180,60,2,103,128,1,1,0,583
aes,75,8,3,60,10,6,60,180,60,2,104,168,1,0,0,342
aes,75,8,3,60,10,6,60,180,60,2,105,137,2,1,0,382
aes,75,8,3,60,10,0,60,180,60,2,106,145,2,1,0,582
aes,75,8,3,60,10,6,60,180,60,2,107,142,2,0,0,462
aes,75,8,3,60,10,96,60,180,60,2,108,109,1,0,0,422
aes,75,8,3,60,10,0,60,180,60,2,109,140,1,1,0,422
aes,75,8,3,60,10,96,60,180,60,2,110,150,2,0,0,502
aes,75,8,3,60,10,0,60,180,60,2,111,177,1,0,0,582
aes,75,8,3,60,10,6,60,180,60,2,112,152,1,0,0,502
aes,75,8,3,60,10,3,60,180,60,2,113,84,2,0,0,542
aes,75,8,3,60,10,0,60,180,60,2,114,144,2,0,0,462
aes,75,8,3,60,10,3,60,180,60,2,115,105,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,116,118,2,0,0,502
aes,75,8,3,60,10,0,60,180,60,2,117,109,2,0,0,462
aes,75,8,3,60,10,0,60,180,60,2,118,77,1,0,0,422
aes,75,8,3,60,10,6,60,180,60,2,119,138,1,0,0,382
aes,75,8,3,60,10,3,60,180,60,2,120,119,1,0,0,422
aes,75,8,2,60,10,3,60,180,60,1,1,81,1,0,0,423
aes,75,8,2,60,10,3,60,180,60,1,2,164,1,1,0,382
aes,75,8,2,60,10,6,60,180,60,1,3,82,1,0,0,823
aes,75,8,2,60,10,3,60,180,60,1,4,136,2,0,0,383
aes,75,8,2,60,10,0,60,180,60,1,5,131,1,0,0,382
aes,75,8,2,60,10,96,60,180,60,1,6,83,2,0,0,382
aes,75,8,2,60,10,0,60,180,60,1,7,128,1,0,0,382
aes,75,8,2,60,10,0,60,180,60,1,8,101,2,0,0,462
aes,75,8,2,60,10,96,60,180,60,1,9,164,2,0,0,422
aes,75,8,2,60,10,96,60,180,60,1,10,110,1,0,0,382
aes,75,8,2,60,10,6,60,180,60,1,11,89,1,0,0,382
aes,75,8,2,60,10,0,60,180,60,1,12,158,2,1,0,382
aes,75,8,2,60,10,96,60,180,60,1,13,114,1,0,0,382
aes,75,8,2,60,10,6,60,180,60,1,14,180,2,0,0,503
aes,75,8,2,60,10,6,60,180,60,1,15,116,2,0,0,502
aes,75,8,2,60,10,3,60,180,60,1,16,127,2,0,0,462
aes,75,8,2,60,10,3,60,180,60,2,1,108,1,0,0,382
aes,75,8,2,60,10,6,60,180,60,2,2,122,1,0,0,342
aes,75,8,2,60,10,6,60,180,60,2,3,117,2,0,0,462
aes,75,8,2,60,10,6,60,180,60,2,4,104,2,0,0,503
aes,75,8,2,60,10,0,60,180,60,2,5,179,1,0,0,422
aes,75,8,2,60,10,0,60,180,60,2,6,100,1,1,0,382
aes,75,8,2,60,10,0,60,180,60,2,7,78,2,1,0,462
aes,75,8,2,60,10,3,60,180,60,2,8,103,2,1,0,422
aes,75,8,2,60,10,0,60,180,60,2,9,165,2,0,0,422
aes,75,8,2,60,10,3,60,180,60,2,10,90,1,1,0,503
aes,75,8,2,60,10,96,60,180,60,2,11,93,1,0,0,422
aes,75,8,2,60,10,3,60,180,60,2,12,176,2,0,0,382
aes,75,8,2,60,10,3,60,180,60,2,13,120,2,0,0,422
aes,75,8,2,60,10,3,60,180,60,2,14,152,1,0,0,342
aes,75,8,2,60,10,96,60,180,60,2,15,135,2,0,0,503
aes,75,8,2,60,10,6,60,180,60,2,16,98,2,0,0,422
aes,75,8,2,60,10,0,60,180,60,2,17,103,1,0,0,302
aes,75,8,2,60,10,96,60,180,60,2,18,166,1,0,0,422
aes,75,8,2,60,10,6,60,180,60,2,19,173,1,0,0,462
aes,75,8,2,60,10,6,60,180,60,2,20,61,1,0,0,422
aes,75,8,2,60,10,3,60,180,60,2,21,72,2,0,0,502
aes,75,8,2,60,10,96,60,180,60,2,22,158,2,0,0,382
aes,75,8,2,60,10,6,60,180,60,2,23,75,1,1,0,542
aes,75,8,2,60,10,3,60,180,60,2,24,133,1,0,0,342
aes,75,8,2,60,10,3,60,180,60,2,25,99,2,0,0,462
aes,75,8,2,60,10,6,60,180,60,2,26,67,1,1,0,422
aes,75,8,2,60,10,6,60,180,60,2,27,69,2,1,0,422
aes,75,8,2,60,10,3,60,180,60,2,28,88,1,0,0,382
aes,75,8,2,60,10,0,60,180,60,2,29,101,1,0,0,422
aes,75,8,2,60,10,0,60,180,60,2,30,82,1,0,0,382
aes,75,8,2,60,10,3,60,180,60,2,31,77,1,1,0,382
aes,75,8,2,60,10,96,60,180,60,2,32,118,1,0,0,382
aes,75,8,2,60,10,3,60,180,60,2,33,161,2,0,0,462
aes,75,8,2,60,10,3,60,180,60,2,34,96,2,0,0,422
aes,75,8,2,60,10,0,60,180,60,2,35,150,1,0,0,422
aes,75,8,2,60,10,0,60,180,60,2,36,68,2,0,0,422
aes,75,8,2,60,10,6,60,180,60,2,37,78,1,0,0,382
aes,75,8,2,60,10,96,60,180,60,2,38,128,2,0,0,382
aes,75,8,2,60,10,96,60,180,60,2,39,107,2,0,0,462
aes,75,8,2,60,10,0,60,180,60,2,40,145,1,0,0,382
aes,75,8,2,60,10,96,60,180,60,2,41,170,2,0,0,502
aes,75,8,2,60,10,6,60,180,60,2,42,144,2,0,0,382
aes,75,8,2,60,10,3,60,180,60,2,43,133,1,1,0,462
aes,75,8,2,60,10,6,60,180,60,2,44,64,1,0,0,543
aes,75,8,2,60,10,3,60,180,60,2,45,72,2,0,0,422
aes,75,8,2,60,10,96,60,180,60,2,46,146,2,0,0,462
aes,75,8,2,60,10,96,60,180,60,2,47,147,1,0,0,383
aes,75,8,2,60,10,6,60,180,60,2,48,163,2,0,0,422
aes,75,8,2,60,10,3,60,180,60,2,49,134,2,0,0,502
aes,75,8,2,60,10,0,60,180,60,2,50,135,1,0,0,422
aes,75,8,2,60,10,96,60,180,60,2,51,115,1,0,0,422
